Date,ID Provincia,Provincia,ID Departamento,Departamento,Id Cultivo,Cultivo,ID Campaña,Campaña,Sup. Sembrada (Ha),Sup. Cosechada (Ha),Producción (Tn),Rendimiento (Kg/Ha)
"2008-01-01 00:00:00,000",6,"BUENOS AIRES",638,"PILAR",32,"Maíz",40,"2008/09",500,400,1600,4000
"2008-01-01 00:00:00,000",6,"BUENOS AIRES",651,"PUAN",32,"Maíz",40,"2008/09",1200,50,100,2000
"2008-01-01 00:00:00,000",6,"BUENOS AIRES",665,"RAMALLO",32,"Maíz",40,"2008/09",3550,2900,11600,4000
"2008-01-01 00:00:00,000",6,"BUENOS AIRES",672,"RAUCH",32,"Maíz",40,"2008/09",3800,1000,3400,3400
"2008-01-01 00:00:00,000",6,"BUENOS AIRES",679,"RIVADAVIA",32,"Maíz",40,"2008/09",43800,33400,136440,4085
"2008-01-01 00:00:00,000",6,"BUENOS AIRES",686,"ROJAS",32,"Maíz",40,"2008/09",19000,17500,103250,5900
"2008-01-01 00:00:00,000",6,"BUENOS AIRES",700,"SAAVEDRA",32,"Maíz",40,"2008/09",3000,100,210,2100
"2008-01-01 00:00:00,000",6,"BUENOS AIRES",721,"SALLIQUELO",32,"Maíz",40,"2008/09",8000,2500,6980,2792
"2008-01-01 00:00:00,000",6,"BUENOS AIRES",714,"SALTO",32,"Maíz",40,"2008/09",13200,12550,81580,6500
"2008-01-01 00:00:00,000",6,"BUENOS AIRES",728,"SAN ANDRES DE GILES",32,"Maíz",40,"2008/09",7500,6700,26800,4000
"2008-01-01 00:00:00,000",6,"BUENOS AIRES",735,"SAN ANTONIO DE ARECO",32,"Maíz",40,"2008/09",4400,3450,16560,4800
"2008-01-01 00:00:00,000",6,"BUENOS AIRES",742,"SAN CAYETANO",32,"Maíz",40,"2008/09",6500,4500,15800,3511
"2008-01-01 00:00:00,000",6,"BUENOS AIRES",763,"SAN NICOLAS",32,"Maíz",40,"2008/09",3600,2950,12100,4102
"2008-01-01 00:00:00,000",6,"BUENOS AIRES",770,"SAN PEDRO",32,"Maíz",40,"2008/09",4050,3200,12800,4000
"2008-01-01 00:00:00,000",6,"BUENOS AIRES",778,"SAN VICENTE",32,"Maíz",40,"2008/09",1200,900,4410,4900
"2008-01-01 00:00:00,000",6,"BUENOS AIRES",784,"SUIPACHA",32,"Maíz",40,"2008/09",3200,1200,2400,2000
"2008-01-01 00:00:00,000",6,"BUENOS AIRES",791,"TANDIL",32,"Maíz",40,"2008/09",18000,7500,25500,3400
"2008-01-01 00:00:00,000",6,"BUENOS AIRES",798,"TAPALQUE",32,"Maíz",40,"2008/09",400,200,720,3600
"2008-01-01 00:00:00,000",6,"BUENOS AIRES",812,"TORDILLO",32,"Maíz",40,"2008/09",500,50,150,3000
"2008-01-01 00:00:00,000",6,"BUENOS AIRES",819,"TORNQUIST",32,"Maíz",40,"2008/09",1300,50,80,1600
"2008-01-01 00:00:00,000",6,"BUENOS AIRES",826,"TRENQUE LAUQUEN",32,"Maíz",40,"2008/09",52800,40600,168530,4151
"2008-01-01 00:00:00,000",6,"BUENOS AIRES",833,"TRES ARROYOS",32,"Maíz",40,"2008/09",10000,7000,24500,3500
"2008-01-01 00:00:00,000",6,"BUENOS AIRES",847,"TRES LOMAS",32,"Maíz",40,"2008/09",9000,3000,8970,2990
"2008-01-01 00:00:00,000",6,"BUENOS AIRES",875,"VILLARINO",32,"Maíz",40,"2008/09",3300,2000,10970,5485
"2008-01-01 00:00:00,000",6,"BUENOS AIRES",882,"ZARATE",32,"Maíz",40,"2008/09",1350,950,3990,4200
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",854,"25 DE MAYO",32,"Maíz",41,"2009/10",2000,2000,17000,8500
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",588,"9 DE JULIO",32,"Maíz",41,"2009/10",46500,43700,393300,9000
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",7,"ADOLFO ALSINA",32,"Maíz",41,"2009/10",24000,7000,24500,3500
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",14,"ADOLFO GONZALES CHAVES",32,"Maíz",41,"2009/10",7000,5600,16800,3000
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",21,"ALBERTI",32,"Maíz",41,"2009/10",11000,9790,83220,8501
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",77,"ARRECIFES",32,"Maíz",41,"2009/10",5150,4850,53350,11000
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",42,"AYACUCHO",32,"Maíz",41,"2009/10",3700,1500,10950,7300
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",49,"AZUL",32,"Maíz",41,"2009/10",11000,6000,46800,7800
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",56,"BAHIA BLANCA",32,"Maíz",41,"2009/10",1200,100,210,2100
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",63,"BALCARCE",32,"Maíz",41,"2009/10",9500,5300,41870,7900
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",70,"BARADERO",32,"Maíz",41,"2009/10",2800,2550,27540,10800
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",84,"BENITO JUAREZ",32,"Maíz",41,"2009/10",5500,3000,22800,7600
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",119,"BRANDSEN",32,"Maíz",41,"2009/10",1560,860,6540,7605
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",126,"CAMPANA",32,"Maíz",41,"2009/10",800,800,8560,10700
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",134,"CANUELAS",32,"Maíz",41,"2009/10",12000,12000,102000,8500
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",140,"CAPITAN SARMIENTO",32,"Maíz",41,"2009/10",3400,3050,33550,11000
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",147,"CARLOS CASARES",32,"Maíz",41,"2009/10",24500,20700,178020,8600
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",154,"CARLOS TEJEDOR",32,"Maíz",41,"2009/10",33000,27500,233750,8500
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",161,"CARMEN DE ARECO",32,"Maíz",41,"2009/10",4500,3800,39900,10500
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",168,"CASTELLI",32,"Maíz",41,"2009/10",1900,500,3650,7300
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",210,"CHACABUCO",32,"Maíz",41,"2009/10",20000,19200,192000,10000
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",217,"CHASCOMUS",32,"Maíz",41,"2009/10",5500,5500,47300,8600
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",224,"CHIVILCOY",32,"Maíz",41,"2009/10",18000,16200,153900,9500
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",175,"COLON",32,"Maíz",41,"2009/10",6850,6650,76480,11501
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",182,"CORONEL DE MARINA L ROSALES",32,"Maíz",41,"2009/10",1800,600,1290,2150
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",189,"CORONEL DORREGO",32,"Maíz",41,"2009/10",5500,4400,11000,2500
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",196,"CORONEL PRINGLES",32,"Maíz",41,"2009/10",3000,1000,2700,2700
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",203,"CORONEL SUAREZ",32,"Maíz",41,"2009/10",6500,2000,7000,3500
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",238,"DOLORES",32,"Maíz",41,"2009/10",2000,500,3600,7200
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",266,"EXALTACION DE LA CRUZ",32,"Maíz",41,"2009/10",1000,1000,10000,10000
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",277,"FLORENTINO AMEGHINO",32,"Maíz",41,"2009/10",18000,15500,151900,9800
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",280,"GENERAL ALVARADO",32,"Maíz",41,"2009/10",4500,2500,19750,7900
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",294,"GENERAL ARENALES",32,"Maíz",41,"2009/10",16000,16000,176000,11000
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",301,"GENERAL BELGRANO",32,"Maíz",41,"2009/10",5000,4500,38250,8500
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",308,"GENERAL GUIDO",32,"Maíz",41,"2009/10",1200,300,2040,6800
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",315,"GENERAL JUAN MADARIAGA",32,"Maíz",41,"2009/10",3100,1500,12150,8100
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",322,"GENERAL LA MADRID",32,"Maíz",41,"2009/10",4000,2000,8000,4000
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",329,"GENERAL LAS HERAS",32,"Maíz",41,"2009/10",400,300,3000,10000
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",336,"GENERAL LAVALLE",32,"Maíz",41,"2009/10",1100,300,2040,6800
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",351,"GENERAL PINTO",32,"Maíz",41,"2009/10",32000,30000,300000,10000
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",357,"GENERAL PUEYRREDON",32,"Maíz",41,"2009/10",3000,1500,11550,7700
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",364,"GENERAL RODRIGUEZ",32,"Maíz",41,"2009/10",300,200,2000,10000
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",385,"GENERAL VIAMONTE",32,"Maíz",41,"2009/10",12500,11000,111100,10100
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",392,"GENERAL VILLEGAS",32,"Maíz",41,"2009/10",81000,77000,731500,9500
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",399,"GUAMINI",32,"Maíz",41,"2009/10",26000,11000,67100,6100
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",413,"JUNIN",32,"Maíz",41,"2009/10",20000,19200,192000,10000
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",441,"LA PLATA",32,"Maíz",41,"2009/10",1700,800,6240,7800
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",448,"LAPRIDA",32,"Maíz",41,"2009/10",3500,0,0,0
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",455,"LAS FLORES",32,"Maíz",41,"2009/10",11000,9000,81000,9000
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",462,"LEANDRO N. ALEM",32,"Maíz",41,"2009/10",14000,13000,143000,11000
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",469,"LINCOLN",32,"Maíz",41,"2009/10",41000,38000,399000,10500
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",476,"LOBERIA",32,"Maíz",41,"2009/10",7000,3800,28880,7600
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",483,"LOBOS",32,"Maíz",41,"2009/10",8500,7900,67150,8500
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",497,"LUJAN",32,"Maíz",41,"2009/10",1600,1000,10000,10000
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",505,"MAGDALENA",32,"Maíz",41,"2009/10",6400,4500,32850,7300
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",511,"MAIPU",32,"Maíz",41,"2009/10",2100,600,4440,7400
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",518,"MAR CHIQUITA",32,"Maíz",41,"2009/10",3500,1700,12240,7200
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",525,"MARCOS PAZ",32,"Maíz",41,"2009/10",500,300,3000,10000
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",532,"MERCEDES",32,"Maíz",41,"2009/10",3900,2730,20480,7502
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",547,"MONTE",32,"Maíz",41,"2009/10",10000,9500,80750,8500
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",574,"NAVARRO",32,"Maíz",41,"2009/10",12500,10500,94500,9000
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",602,"PATAGONES",32,"Maíz",41,"2009/10",1900,400,2200,5500
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",609,"PEHUAJO",32,"Maíz",41,"2009/10",44000,36800,316480,8600
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",616,"PELLEGRINI",32,"Maíz",41,"2009/10",12000,3500,19600,5600
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",623,"PERGAMINO",32,"Maíz",41,"2009/10",12500,12100,135520,11200
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",630,"PILA",32,"Maíz",41,"2009/10",1000,200,1360,6800
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",638,"PILAR",32,"Maíz",41,"2009/10",400,300,3000,10000
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",651,"PUAN",32,"Maíz",41,"2009/10",1200,0,0,0
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",665,"RAMALLO",32,"Maíz",41,"2009/10",3000,2900,30740,10600
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",672,"RAUCH",32,"Maíz",41,"2009/10",3100,1600,11840,7400
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",679,"RIVADAVIA",32,"Maíz",41,"2009/10",48000,41100,341130,8300
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",686,"ROJAS",32,"Maíz",41,"2009/10",16000,15000,165000,11000
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",693,"ROQUE PEREZ",32,"Maíz",41,"2009/10",19000,17100,147060,8600
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",700,"SAAVEDRA",32,"Maíz",41,"2009/10",3000,500,1250,2500
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",707,"SALADILLO",32,"Maíz",41,"2009/10",24000,22000,198000,9000
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",721,"SALLIQUELO",32,"Maíz",41,"2009/10",6000,3000,12300,4100
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",714,"SALTO",32,"Maíz",41,"2009/10",10650,10250,117880,11500
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",728,"SAN ANDRES DE GILES",32,"Maíz",41,"2009/10",6000,5300,53000,10000
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",735,"SAN ANTONIO DE ARECO",32,"Maíz",41,"2009/10",3900,3550,35500,10000
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",763,"SAN NICOLAS",32,"Maíz",41,"2009/10",2900,2800,28000,10000
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",770,"SAN PEDRO",32,"Maíz",41,"2009/10",3300,3150,32450,10302
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",778,"SAN VICENTE",32,"Maíz",41,"2009/10",1440,940,6960,7404
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",812,"TORDILLO",32,"Maíz",41,"2009/10",400,100,660,6600
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",819,"TORNQUIST",32,"Maíz",41,"2009/10",1300,0,0,0
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",826,"TRENQUE LAUQUEN",32,"Maíz",41,"2009/10",53000,44800,349440,7800
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",875,"VILLARINO",32,"Maíz",41,"2009/10",2100,400,2140,5350
"2009-01-01 00:00:00,000",6,"BUENOS AIRES",882,"ZARATE",32,"Maíz",41,"2009/10",1200,1100,11000,10000
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",854,"25 DE MAYO",32,"Maíz",42,"2010/11",35000,33000,239090,7245
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",588,"9 DE JULIO",32,"Maíz",42,"2010/11",47000,39950,277040,6935
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",7,"ADOLFO ALSINA",32,"Maíz",42,"2010/11",26000,15000,46580,3105
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",14,"ADOLFO GONZALES CHAVES",32,"Maíz",42,"2010/11",7000,4900,27890,5692
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",21,"ALBERTI",32,"Maíz",42,"2010/11",20000,18600,154010,8280
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",77,"ARRECIFES",32,"Maíz",42,"2010/11",5000,4750,29500,6211
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",42,"AYACUCHO",32,"Maíz",42,"2010/11",4200,2550,17420,6831
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",49,"AZUL",32,"Maíz",42,"2010/11",12300,7900,57240,7246
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",56,"BAHIA BLANCA",32,"Maíz",42,"2010/11",1500,600,840,1400
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",63,"BALCARCE",32,"Maíz",42,"2010/11",11000,7200,53660,7453
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",70,"BARADERO",32,"Maíz",42,"2010/11",3000,2850,16220,5691
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",84,"BENITO JUAREZ",32,"Maíz",42,"2010/11",6800,4900,35500,7245
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",105,"BOLIVAR",32,"Maíz",42,"2010/11",36000,33500,208040,6210
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",112,"BRAGADO",32,"Maíz",42,"2010/11",25000,23500,170260,7245
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",119,"BRANDSEN",32,"Maíz",42,"2010/11",1560,860,5430,6314
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",126,"CAMPANA",32,"Maíz",42,"2010/11",900,900,5500,6111
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",134,"CANUELAS",32,"Maíz",42,"2010/11",6000,6000,37260,6210
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",140,"CAPITAN SARMIENTO",32,"Maíz",42,"2010/11",3700,3550,23150,6521
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",147,"CARLOS CASARES",32,"Maíz",42,"2010/11",45820,38836,285390,7349
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",154,"CARLOS TEJEDOR",32,"Maíz",42,"2010/11",50786,43400,311740,7183
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",161,"CARMEN DE ARECO",32,"Maíz",42,"2010/11",5000,4200,26950,6417
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",168,"CASTELLI",32,"Maíz",42,"2010/11",2500,1530,10130,6621
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",210,"CHACABUCO",32,"Maíz",42,"2010/11",24000,22800,212380,9315
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",217,"CHASCOMUS",32,"Maíz",42,"2010/11",8000,7400,49780,6727
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",224,"CHIVILCOY",32,"Maíz",42,"2010/11",21500,20425,169120,8280
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",175,"COLON",32,"Maíz",42,"2010/11",6700,6600,49180,7452
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",182,"CORONEL DE MARINA L ROSALES",32,"Maíz",42,"2010/11",2000,700,1540,2200
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",189,"CORONEL DORREGO",32,"Maíz",42,"2010/11",5500,3000,21740,7247
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",196,"CORONEL PRINGLES",32,"Maíz",42,"2010/11",3000,2300,11900,5174
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",203,"CORONEL SUAREZ",32,"Maíz",42,"2010/11",6500,3700,19150,5176
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",231,"DAIREAUX",32,"Maíz",42,"2010/11",22500,20500,127310,6210
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",238,"DOLORES",32,"Maíz",42,"2010/11",2300,1440,9390,6521
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",266,"EXALTACION DE LA CRUZ",32,"Maíz",42,"2010/11",1000,1000,6210,6210
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",277,"FLORENTINO AMEGHINO",32,"Maíz",42,"2010/11",19000,16500,114420,6935
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",280,"GENERAL ALVARADO",32,"Maíz",42,"2010/11",5500,3750,28330,7555
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",287,"GENERAL ALVEAR",32,"Maíz",42,"2010/11",10000,9000,65210,7246
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",294,"GENERAL ARENALES",32,"Maíz",42,"2010/11",20000,20000,196650,9833
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",301,"GENERAL BELGRANO",32,"Maíz",42,"2010/11",11000,9000,60550,6728
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",308,"GENERAL GUIDO",32,"Maíz",42,"2010/11",1400,760,4800,6316
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",315,"GENERAL JUAN MADARIAGA",32,"Maíz",42,"2010/11",4000,2700,21240,7867
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",322,"GENERAL LA MADRID",32,"Maíz",42,"2010/11",4000,1200,6830,5692
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",329,"GENERAL LAS HERAS",32,"Maíz",42,"2010/11",500,400,2900,7250
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",336,"GENERAL LAVALLE",32,"Maíz",42,"2010/11",1400,760,4800,6316
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",343,"GENERAL PAZ",32,"Maíz",42,"2010/11",3900,2900,18010,6210
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",351,"GENERAL PINTO",32,"Maíz",42,"2010/11",34500,32500,259010,7970
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",357,"GENERAL PUEYRREDON",32,"Maíz",42,"2010/11",4000,2900,21610,7452
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",364,"GENERAL RODRIGUEZ",32,"Maíz",42,"2010/11",400,300,2170,7233
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",385,"GENERAL VIAMONTE",32,"Maíz",42,"2010/11",14500,13000,102260,7866
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",392,"GENERAL VILLEGAS",32,"Maíz",42,"2010/11",89000,85000,615830,7245
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",399,"GUAMINI",32,"Maíz",42,"2010/11",28000,16000,110950,6934
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",406,"HIPOLITO YRIGOYEN",32,"Maíz",42,"2010/11",18000,17000,105570,6210
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",413,"JUNIN",32,"Maíz",42,"2010/11",23000,22000,200380,9108
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",441,"LA PLATA",32,"Maíz",42,"2010/11",1700,800,5050,6313
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",448,"LAPRIDA",32,"Maíz",42,"2010/11",3500,300,1860,6200
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",455,"LAS FLORES",32,"Maíz",42,"2010/11",9500,8000,52990,6624
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",462,"LEANDRO N. ALEM",32,"Maíz",42,"2010/11",16100,15100,131280,8694
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",469,"LINCOLN",32,"Maíz",42,"2010/11",45100,42100,335520,7970
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",476,"LOBERIA",32,"Maíz",42,"2010/11",8400,5850,44200,7556
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",483,"LOBOS",32,"Maíz",42,"2010/11",22000,20500,137920,6728
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",497,"LUJAN",32,"Maíz",42,"2010/11",1800,1200,8690,7242
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",505,"MAGDALENA",32,"Maíz",42,"2010/11",6400,4500,27950,6211
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",511,"MAIPU",32,"Maíz",42,"2010/11",2700,1820,13000,7143
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",518,"MAR CHIQUITA",32,"Maíz",42,"2010/11",4200,3000,20800,6933
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",525,"MARCOS PAZ",32,"Maíz",42,"2010/11",800,500,4040,8080
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",532,"MERCEDES",32,"Maíz",42,"2010/11",4000,2800,18840,6729
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",547,"MONTE",32,"Maíz",42,"2010/11",15000,13300,89480,6728
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",574,"NAVARRO",32,"Maíz",42,"2010/11",20000,18700,123870,6624
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",581,"NECOCHEA",32,"Maíz",42,"2010/11",8000,8000,70380,8798
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",595,"OLAVARRIA",32,"Maíz",42,"2010/11",10000,8500,52790,6211
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",602,"PATAGONES",32,"Maíz",42,"2010/11",2200,400,1920,4800
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",609,"PEHUAJO",32,"Maíz",42,"2010/11",86750,74100,501580,6769
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",616,"PELLEGRINI",32,"Maíz",42,"2010/11",20000,7000,32600,4657
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",623,"PERGAMINO",32,"Maíz",42,"2010/11",12900,12600,91290,7245
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",630,"PILA",32,"Maíz",42,"2010/11",1200,560,3540,6321
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",638,"PILAR",32,"Maíz",42,"2010/11",500,400,2820,7050
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",651,"PUAN",32,"Maíz",42,"2010/11",1200,400,1040,2600
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",665,"RAMALLO",32,"Maíz",42,"2010/11",3150,3050,18940,6210
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",672,"RAUCH",32,"Maíz",42,"2010/11",4000,2800,19710,7039
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",679,"RIVADAVIA",32,"Maíz",42,"2010/11",97600,83400,513610,6158
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",686,"ROJAS",32,"Maíz",42,"2010/11",20000,18600,182890,9833
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",693,"ROQUE PEREZ",32,"Maíz",42,"2010/11",20000,18500,130200,7038
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",700,"SAAVEDRA",32,"Maíz",42,"2010/11",3000,1200,4970,4142
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",707,"SALADILLO",32,"Maíz",42,"2010/11",28000,26200,189820,7245
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",721,"SALLIQUELO",32,"Maíz",42,"2010/11",9000,4000,18630,4658
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",714,"SALTO",32,"Maíz",42,"2010/11",11200,11000,79700,7245
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",728,"SAN ANDRES DE GILES",32,"Maíz",42,"2010/11",7000,6200,39790,6418
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",735,"SAN ANTONIO DE ARECO",32,"Maíz",42,"2010/11",4100,3750,24060,6416
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",742,"SAN CAYETANO",32,"Maíz",42,"2010/11",5500,5500,39850,7245
"2010-01-01 00:00:00,000",6,"BUENOS AIRES",763,"SAN NICOLAS",32,"Maíz",42,"2010/11",3100,3050,18940,6210
